id,name,lon,lat
 1335,Gate near: SD 44020 96479,-2.8629618,54.360745
 1336,Gate near: NY 30394 23347,-3.0789487,54.60048
 1337,Gate near: NY 37155 03528,-2.9700868,54.423287
 1338,Gate near: NY 65313 32690,-2.5395882,54.688056
 1339,Gate near: NY 65635 33141,-2.5346526,54.692126
 1340,Gate near: NY 77984 08231,-2.3412051,54.468963
 1341,Gate near: NY 78855 09677,-2.3278649,54.482
 1342,Gate near: NY 86546 09355,-2.2091408,54.479371
 1343,Gate near: NY 47502 26337,-2.814708,54.629424
 1344,Gate near: NY 02978 04341,-3.4969318,54.425211
 1345,Gate near: SD 04848 98479,-3.4662326,54.372899
 1346,Gate near: SD 74251 86348,-2.3968981,54.272126
 1347,Gate near: SD 36518 86378,-2.976242,54.269095
 1348,Gate near: SD 36127 86915,-2.9823637,54.273874
 1349,Gate near: SD 35378 86490,-2.9937711,54.26996
 1350,Gate near: SD 35260 86427,-2.99557,54.269383
 1351,Gate near: SD 33574 83761,-3.0208551,54.24521
 1352,Gate near: SD 33121 83860,-3.0278302,54.246035
 1353,Gate near: SD 34740 85891,-3.0034276,54.264494
 1354,Gate near: SD 34110 85604,-3.0130365,54.261839
 1355,Gate near: SD 34254 85875,-3.0108908,54.264295
 1356,Gate near: SD 35859 84446,-2.9859425,54.251656
 1357,Gate near: SD 33802 85343,-3.0177143,54.259457
 1358,Gate near: SD 33639 85128,-3.020168,54.2575
 1359,Gate near: SD 33570 85048,-3.0212119,54.256775
 1360,Gate near: SD 33392 84958,-3.0239231,54.25594
 1361,Gate near: SD 33314 84966,-3.0251194,54.256002
 1362,Gate near: SD 24030 99110,-3.1711974,54.381791
 1363,Gate near: NY 38666 15798,-2.9493567,54.533728
 1364,Gate near: NY 39824 12055,-2.930689,54.500229
 1365,Gate near: NY 53553 60555,-2.7264747,54.937491
 1366,Gate near: NY 44482 59338,-2.8678153,54.92563
 1367,Gate near: NY 40283 55381,-2.9324906,54.889589
 1368,Gate near: NY 61634 70373,-2.601681,55.026399
 1369,Gate near: NY 04718 03160,-3.4697401,54.414929
 1370,Gate near: NY 53972 29037,-2.7149182,54.654313
 1371,Gate near: SD 31523 78886,-3.0512198,54.201128
 1372,Gate near: SD 30583 76632,-3.0650942,54.180751
 1373,Gate near: SD 30587 76562,-3.0650258,54.180121
 1374,Gate near: NY 50904 28030,-2.7622999,54.644973
 1375,Gate near: NY 53598 29267,-2.7207625,54.656349
 1376,Gate near: NY 52784 29186,-2.7333649,54.655546
 1377,Gate near: NY 50012 16947,-2.7742369,54.545295
 1378,Gate near: NY 53397 14442,-2.7215137,54.523114
 1379,Gate near: NY 49961 21321,-2.7757626,54.584598
 1380,Gate near: NY 53826 25678,-2.716657,54.624119
 1381,Gate near: NY 39821 15838,-2.9315196,54.534219
 1382,Gate near: NY 39625 16032,-2.9345908,54.535945
 1383,Gate near: NY 41883 16972,-2.8998722,54.544657
 1384,Gate near: NY 42498 19825,-2.8909382,54.570362
 1385,Gate near: NY 42371 19655,-2.8928565,54.568816
 1386,Gate near: NY 40455 14737,-2.9214963,54.524406
 1387,Gate near: NY 41713 12875,-2.9016871,54.507822
 1388,Gate near: NY 32077 18259,-3.0517282,54.554998
 1389,Gate near: NY 50042 27443,-2.7755502,54.639621
 1390,Gate near: NY 49786 27717,-2.7795635,54.64205
 1391,Gate near: SD 33517 99569,-3.0252557,54.387243
 1392,Gate near: SD 35667 98968,-2.992026,54.382119
 1393,Gate near: SD 33651 99484,-3.023178,54.386496
 1394,Gate near: SD 35696 99038,-2.9916023,54.382757
 1395,Gate near: SD 35522 98695,-2.9941938,54.379655
 1396,Gate near: NX 94208 14843,-3.6358067,54.517803
 1397,Gate near: NY 71629 31601,-2.4415153,54.678664
 1398,Gate near: NY 51424 16139,-2.752265,54.538179
 1399,Gate near: NX 95129 13763,-3.6211972,54.508288
 1400,Gate near: NX 95498 14689,-3.6158349,54.516684
 1401,Gate near: SD 10050 98346,-3.3861477,54.372647
 1402,Gate near: NY 03929 01288,-3.481285,54.397958
 1403,Gate near: NY 08288 00155,-3.4138251,54.388585
 1404,Gate near: NY 08487 00009,-3.4107116,54.387311
 1405,Gate near: NY 18445 07646,-3.259517,54.457621
 1406,Gate near: SD 22860 67458,-3.1810545,54.097214
 1407,Gate near: SD 20093 71029,-3.2243,54.128875
 1408,Gate near: SD 19698 71444,-3.2304552,54.132546
 1409,Gate near: NY 03837 17118,-3.4878617,54.540163
 1410,Gate near: SD 28541 93221,-3.1003483,54.329535
 1411,Gate near: SD 30599 97150,-3.0696174,54.365125
 1412,Gate near: SD 31203 99135,-3.060779,54.383042
 1413,Gate near: NY 33096 00774,-3.0320159,54.398017
 1414,Gate near: SD 22012 76107,-3.1962624,54.174797
 1415,Gate near: SD 21483 74508,-3.2039427,54.16035
 1416,Gate near: NY 51608 29532,-2.751645,54.658537
 1417,Gate near: NY 04948 35883,-3.4767847,54.708953
 1418,Gate near: SD 37186 88180,-2.9663604,54.285372
 1419,Gate near: SD 22418 96378,-3.1952994,54.357
 1420,Gate near: SD 22851 96159,-3.1885746,54.355105
 1421,Gate near: SD 28914 92668,-3.0944707,54.324612
 1422,Gate near: SD 28427 93148,-3.1020727,54.328861
 1423,Gate near: SD 28528 93430,-3.1005859,54.331411
 1424,Gate near: SD 28364 93582,-3.103143,54.332749
 1425,Gate near: SD 28276 93800,-3.1045491,54.334697
 1426,Gate near: SD 28453 94286,-3.1019571,54.339089
 1427,Gate near: SD 30152 95177,-3.0760386,54.347335
 1428,Gate near: SD 31148 95791,-3.0608596,54.352981
 1429,Gate near: SD 31147 95793,-3.0608753,54.352998
 1430,Gate near: SD 31191 95793,-3.0601947,54.353011
 1431,Gate near: SD 31192 95796,-3.0601754,54.353035
 1432,Gate near: SD 30391 96456,-3.0726521,54.358856
 1433,Gate near: SD 30121 97137,-3.0769672,54.364942
 1434,Gate near: SD 30323 97595,-3.0739735,54.369084
 1435,Gate near: NY 33145 25433,-3.0368491,54.6196
 1436,Gate near: NY 33142 25430,-3.0369008,54.61957
 1437,Gate near: NY 32453 25354,-3.0475503,54.618793
 1438,Gate near: NY 32463 02837,-3.0422308,54.416474
 1439,Gate near: NY 34008 08013,-3.0195758,54.463181
 1440,Gate near: NY 37466 04404,-2.9654825,54.431194
 1441,Gate near: NY 37429 04387,-2.966049,54.431035
 1442,Gate near: NY 39783 21766,-2.9333172,54.587488
 1443,Gate near: NY 39968 22364,-2.9305727,54.592876
 1444,Gate near: NY 39982 21255,-2.9301365,54.582913
 1445,Gate near: NY 40008 20568,-2.9295882,54.576749
 1446,Gate near: NY 39740 21677,-2.9339712,54.586681
 1447,Gate near: NY 50234 27735,-2.7726318,54.642259
 1448,Gate near: NY 38101 34271,-2.9619933,54.699646
 1449,Gate near: NY 10399 02602,-3.3820585,54.410946
 1450,Gate near: NY 10599 02172,-3.3788458,54.407121
 1451,Gate near: NY 13522 04806,-3.3345988,54.43129
 1452,Gate near: NY 13412 05062,-3.3363666,54.433576
 1453,Gate near: NY 11965 01182,-3.3575203,54.398466
 1454,Gate near: NY 12059 03933,-3.3568839,54.423193
 1455,Gate near: NY 13529 02176,-3.3337313,54.407661
 1456,Gate near: NY 32346 37449,-3.0520111,54.727452
 1457,Gate near: NY 30500 37319,-3.0806399,54.726038
 1458,Gate near: SD 16089 82223,-3.2886826,54.228821
 1459,Gate near: SD 16077 82266,-3.2888784,54.229203
 1460,Gate near: NY 14617 01256,-3.3167051,54.39958
 1461,Gate near: NY 15617 01918,-3.3014922,54.405697
 1462,Gate near: NY 29373 26056,-3.0954089,54.624684
 1463,Gate near: NY 29744 26085,-3.0896643,54.624991
 1464,Gate near: SD 26339 74526,-3.1295913,54.161238
 1465,Gate near: SD 26208 74767,-3.1316585,54.163381
 1466,Gate near: SD 26413 74196,-3.1283748,54.158283
 1467,Gate near: SD 27417 75009,-3.1132098,54.165726
 1468,Gate near: SD 28648 74847,-3.0943148,54.164444
 1469,Gate near: SD 27856 74677,-3.1064059,54.162805
 1470,Gate near: SD 28022 74300,-3.1037735,54.159441
 1471,Gate near: SD 27864 74688,-3.1062879,54.162905
 1472,Gate near: SD 29025 74667,-3.0885035,54.162878
 1473,Gate near: SD 28824 74741,-3.0915937,54.16352
 1474,Gate near: SD 27772 74587,-3.1076757,54.161983
 1475,Gate near: SD 29246 74235,-3.0850084,54.159025
 1476,Gate near: SD 28456 74864,-3.0972642,54.164574
 1477,Gate near: SD 26829 74219,-3.1220205,54.15855
 1478,Gate near: SD 26834 74181,-3.1219353,54.158202
 1479,Gate near: SD 26804 74202,-3.122391,54.158394
 1480,Gate near: SD 26897 74221,-3.1209815,54.158569
 1481,Gate near: SD 26884 74442,-3.1212309,54.160555
 1482,Gate near: SD 26873 74380,-3.1213861,54.159997
 1483,Gate near: SD 26872 74363,-3.1213888,54.159846
 1484,Gate near: SD 26873 74366,-3.1213861,54.159876
 1485,Gate near: SD 26874 74384,-3.1213616,54.160039
 1486,Gate near: SD 28950 73885,-3.0894587,54.155844
 1487,Gate near: SD 28291 74048,-3.0995871,54.15722
 1488,Gate near: SD 28788 73803,-3.0919239,54.155081
 1489,Gate near: SD 28414 73990,-3.0976974,54.156709
 1490,Gate near: SD 28811 73823,-3.0915814,54.155263
 1491,Gate near: SD 28041 74832,-3.1036111,54.164224
 1492,Gate near: SD 28373 73664,-3.0982446,54.153781
 1493,Gate near: SD 28868 73725,-3.0906808,54.154392
 1494,Gate near: SD 27777 74431,-3.1075549,54.160584
 1495,Gate near: SD 28164 73777,-3.1014775,54.154762
 1496,Gate near: SD 28590 73694,-3.0949288,54.154073
 1497,Gate near: SD 28134 73894,-3.1019551,54.155812
 1498,Gate near: SD 24642 81165,-3.157251,54.220641
 1499,Gate near: SD 24938 80895,-3.1526349,54.21826
 1500,Gate near: SD 25285 80936,-3.1473275,54.21868
 1501,Gate near: SD 23416 79974,-3.175737,54.209758
 1502,Gate near: SD 24211 83103,-3.1643361,54.237992
 1503,Gate near: SD 24263 83385,-3.1636195,54.240537
 1504,Gate near: NY 46141 24202,-2.8353921,54.610093
 1505,Gate near: NY 46331 24320,-2.8324762,54.611171
 1506,Gate near: NY 45948 24351,-2.8384157,54.611414
 1507,Gate near: SD 36330 87225,-2.9793041,54.27669
 1508,Gate near: SD 36277 87338,-2.9801408,54.277697
 1509,Gate near: SD 35943 87449,-2.9853014,54.278648
 1510,Gate near: SD 35454 88070,-2.9929409,54.284165
 1511,Gate near: SD 42723 97296,-2.8830732,54.367946
 1512,Gate near: NY 52516 30544,-2.7377325,54.667721
 1513,Gate near: NY 49074 32946,-2.7915204,54.688968
 1514,Gate near: NY 50751 30955,-2.7651666,54.671241
 1515,Gate near: NY 50125 31894,-2.7750316,54.679623
 1516,Gate near: NY 50122 31900,-2.7750877,54.679677
 1517,Gate near: NY 49876 32261,-2.7789537,54.682899
 1518,Gate near: NY 49177 32942,-2.7899188,54.688946
 1519,Gate near: NY 50670 31076,-2.7664428,54.672323
 1520,Gate near: NY 49986 32099,-2.7772247,54.681449
 1521,Gate near: NY 49017 32518,-2.7923293,54.685116
 1522,Gate near: NY 48911 32649,-2.7939979,54.686288
 1523,Gate near: NY 48913 32672,-2.7939649,54.68649
 1524,Gate near: NY 49467 33388,-2.7855013,54.69298
 1525,Gate near: SD 36857 86575,-2.9710855,54.270909
 1526,Gate near: SD 29432 89722,-3.085821,54.298219
 1527,Gate near: SD 30707 92568,-3.066893,54.323966
 1528,Gate near: SD 30700 92654,-3.067012,54.324738
 1529,Gate near: SD 30859 92826,-3.0646055,54.326301
 1530,Gate near: SD 31060 93719,-3.0617221,54.33435
 1531,Gate near: SD 31757 95195,-3.051353,54.347707
 1532,Gate near: SD 31782 95343,-3.0510058,54.349041
 1533,Gate near: SD 31759 97345,-3.0518173,54.367033
 1534,Gate near: SD 31777 97372,-3.0515492,54.367277
 1535,Gate near: SD 31806 97414,-3.0511039,54.367653
 1536,Gate near: SD 23705 93255,-3.174693,54.329139
 1537,Gate near: SD 23526 93130,-3.1774159,54.327989
 1538,Gate near: SD 31501 98373,-3.0560151,54.37623
 1539,Gate near: NY 33405 00715,-3.0272335,54.397532
 1540,Gate near: NY 50667 30914,-2.7664619,54.670866
 1541,Gate near: NY 22174 32570,-3.2086221,54.682143
 1542,Gate near: NY 22139 32577,-3.2091676,54.682205
 1543,Gate near: NY 33447 02202,-3.0269261,54.410901
 1544,Gate near: NY 33455 02611,-3.0268897,54.414571
 1545,Gate near: NY 31822 03019,-3.0521484,54.418022
 1546,Gate near: NY 31819 03134,-3.0522173,54.419056
 1547,Gate near: NY 32347 05229,-3.0445621,54.437949
 1548,Gate near: NY 32277 05389,-3.0456773,54.439376
 1549,Gate near: NY 32332 05553,-3.044863,54.440864
 1550,Gate near: NY 51944 31372,-2.7467395,54.675111
 1551,Gate near: NY 52310 31295,-2.7410542,54.674454
 1552,Gate near: NY 53074 29680,-2.7289427,54.66001
 1553,Gate near: NY 52238 31350,-2.7421772,54.674936
 1554,Gate near: SD 32513 94297,-3.0395197,54.339745
 1555,Gate near: SD 40350 97038,-2.9195494,54.365349
 1556,Gate near: SD 38838 92148,-2.9418046,54.321229
 1557,Gate near: SD 38791 92066,-2.9425173,54.320489
 1558,Gate near: SD 31599 97060,-3.0542064,54.364452
 1559,Gate near: SD 46874 99978,-2.8196714,54.39249
 1560,Gate near: SD 46819 99944,-2.8205219,54.392186
 1561,Gate near: SD 46881 99896,-2.8195516,54.391755
 1562,Gate near: SD 48375 98776,-2.7963518,54.38185
 1563,Gate near: SD 77913 86474,-2.340663,54.273433
 1564,Gate near: SD 77671 87424,-2.3444599,54.281964
 1565,Gate near: SD 79224 84874,-2.3204232,54.259108
 1566,Gate near: SD 79211 86143,-2.3207198,54.270515
 1567,Gate near: SD 79140 84650,-2.3217044,54.257091
 1568,Gate near: SD 79031 83499,-2.3232905,54.246744
 1569,Gate near: NY 46255 06109,-2.8303176,54.447522
 1570,Gate near: NY 45849 06473,-2.8366475,54.450746
 1571,Gate near: NY 46392 05709,-2.8281428,54.443944
 1572,Gate near: NY 46162 04819,-2.8315294,54.435924
 1573,Gate near: NY 46389 05737,-2.8281901,54.444189
 1574,Gate near: NY 46486 05027,-2.8265648,54.437827
 1575,Gate near: NY 22789 28089,-3.1978941,54.641982
 1576,Gate near: NY 22865 28477,-3.1968205,54.645476
 1577,Gate near: NY 22679 28763,-3.1997778,54.648019
 1578,Gate near: SD 48660 91325,-2.7906838,54.314915
 1579,Gate near: SD 48462 91083,-2.7936893,54.312723
 1580,Gate near: SD 48355 90793,-2.79527,54.310109
 1581,Gate near: NY 50057 27504,-2.775335,54.640171
 1582,Gate near: NY 49716 27642,-2.7806497,54.641377
 1583,Gate near: NY 50040 27479,-2.7755988,54.639944
 1584,Gate near: NY 49895 27657,-2.7778723,54.641529
 1585,Gate near: SD 39830 90922,-2.9263137,54.310335
 1586,Gate near: SD 39189 91045,-2.9361822,54.311358
 1587,Gate near: NY 38130 28295,-2.9602732,54.645949
 1588,Gate near: NY 36749 28656,-2.9817458,54.649022
 1589,Gate near: NY 36570 30168,-2.9848439,54.662585
 1590,Gate near: NY 36716 30184,-2.982588,54.662749
 1591,Gate near: SD 34470 84132,-3.0071939,54.248657
 1592,Gate near: NY 09362 26507,-3.4053856,54.62553
 1593,Gate near: NY 50367 30698,-2.771071,54.6689
 1594,Gate near: NY 50652 30902,-2.766685,54.670756
 1595,Gate near: NY 46863 24949,-2.8243542,54.616881
 1596,Gate near: NY 46605 24318,-2.8282398,54.611182
 1597,Gate near: NY 46841 24836,-2.8246656,54.615868
 1598,Gate near: SD 46808 99850,-2.820665,54.391339
 1599,Gate near: SD 48871 98680,-2.7887009,54.381032
 1600,Gate near: SD 49000 98890,-2.7867518,54.382939
 1601,Gate near: NY 44629 07218,-2.8555994,54.457314
 1602,Gate near: NY 45662 05956,-2.8394361,54.446086
 1603,Gate near: SD 50352 87740,-2.764075,54.282869
 1604,Gate near: SD 50552 87591,-2.7609856,54.281547
 1605,Gate near: SD 50624 87532,-2.7598645,54.281024
 1606,Gate near: SD 48456 88449,-2.7933123,54.289055
 1607,Gate near: SD 49223 88452,-2.7815424,54.28916
 1608,Gate near: SD 49479 88332,-2.7775881,54.288103
 1609,Gate near: SD 48931 88556,-2.7860407,54.290059
 1610,Gate near: SD 48718 89348,-2.7894412,54.297159
 1611,Gate near: SD 48932 90578,-2.7863765,54.308231
 1612,Gate near: NY 18679 01089,-3.2541084,54.398749
 1613,Gate near: NY 18301 01204,-3.2599586,54.399721
 1614,Gate near: SD 31781 95122,-3.0509683,54.347054
 1615,Gate near: SD 31769 95136,-3.051155,54.347182
 1616,Gate near: SD 31755 95154,-3.0513696,54.347341
 1617,Gate near: SD 31546 94924,-3.0545353,54.345243
 1618,Gate near: SD 31579 94944,-3.0540318,54.345432
 1619,Gate near: SD 31614 94909,-3.0534788,54.345125
 1620,Gate near: SD 30224 98155,-3.0756245,54.374103
 1621,Gate near: SD 30896 98383,-3.065341,54.376241
 1622,Gate near: SD 24370 89293,-3.1634763,54.293638
 1623,Gate near: SD 23738 89751,-3.1732896,54.297657
 1624,Gate near: SD 24488 89698,-3.1617524,54.297296
 1625,Gate near: SD 24596 89288,-3.1599913,54.293625
 1626,Gate near: SD 24448 89740,-3.1623799,54.297667
 1627,Gate near: NY 63299 40503,-2.5718183,54.758118
 1628,Gate near: NY 63338 41125,-2.5712932,54.763711
 1629,Gate near: NY 48305 15656,-2.8003904,54.533526
 1630,Gate near: NY 49062 15679,-2.7887008,54.533811
 1631,Gate near: NY 39833 20525,-2.9322927,54.576336
 1632,Gate near: NY 44039 17543,-2.86666,54.550027
 1633,Gate near: NY 43832 17783,-2.8699065,54.552163
 1634,Gate near: NY 24636 33724,-3.1707415,54.692888
 1635,Gate near: NY 32293 39677,-3.0533524,54.747464
 1636,Gate near: NY 33920 39956,-3.0281553,54.750194
 1637,Gate near: NY 32921 39970,-3.0436663,54.750188
 1638,Gate near: NY 34672 40206,-3.0165286,54.752537
 1639,Gate near: NY 35755 40686,-2.9998119,54.756991
 1640,Gate near: NY 35682 41818,-3.001198,54.767148
 1641,Gate near: NY 73859 49871,-2.408577,54.842965
 1642,Gate near: NY 35806 41843,-2.9992782,54.767393
 1643,Gate near: NY 35919 41884,-2.9975172,54.767777
 1644,Gate near: NY 36387 42350,-2.9903462,54.772022
 1645,Gate near: NY 37494 46764,-2.9740971,54.811823
 1646,Gate near: NY 37579 47442,-2.97292,54.817923
 1647,Gate near: NY 17343 15876,-3.2788126,54.531393
 1648,Gate near: NY 17879 16697,-3.2707584,54.538851
 1649,Gate near: NY 17704 16708,-3.2734723,54.538926
 1650,Gate near: NY 17429 16801,-3.2777443,54.539712
 1651,Gate near: NY 17594 16908,-3.2752339,54.540702
 1652,Gate near: NY 14452 20290,-3.3247636,54.570566
 1653,Gate near: NY 16795 16575,-3.2874815,54.537575
 1654,Gate near: NY 15082 17142,-3.3141135,54.542389
 1655,Gate near: NY 15054 17164,-3.3145526,54.542581
 1656,Gate near: NY 15732 20231,-3.3049596,54.570247
 1657,Gate near: NY 26079 24670,-3.146062,54.611758
 1658,Gate near: NY 26430 25542,-3.1408532,54.619644
 1659,Gate near: NY 25703 25762,-3.1521701,54.621507
 1660,Gate near: NY 25660 25844,-3.1528461,54.622241
 1661,Gate near: SD 59832 85161,-2.6181348,54.260527
 1662,Gate near: NY 37854 28682,-2.964636,54.649393
 1663,Gate near: NY 36070 30311,-2.9926349,54.66381
 1664,Gate near: SD 64373 90964,-2.5491245,54.313013
 1665,Gate near: SD 62725 91077,-2.5744657,54.313918
 1666,Gate near: SD 64852 91072,-2.5417695,54.314016
 1667,Gate near: SD 65003 91082,-2.5394451,54.314125
 1668,Gate near: SD 62607 91277,-2.5762987,54.315705
 1669,Gate near: NY 10552 52287,-3.394907,54.857353
 1670,Gate near: SD 21356 86458,-3.2090128,54.267711
 1671,Gate near: SD 21221 85686,-3.210887,54.260752
 1672,Gate near: SD 69246 87941,-2.4739102,54.286169
 1673,Gate near: SD 69176 87997,-2.4749884,54.286668
 1674,Gate near: SD 66702 89346,-2.5131477,54.298633
 1675,Gate near: SD 65761 91371,-2.5278384,54.316767
 1676,Gate near: SD 52201 88938,-2.735873,54.293817
 1677,Gate near: SD 52152 88909,-2.7366251,54.293551
 1678,Gate near: NY 57682 13946,-2.6552417,54.519034
 1679,Gate near: NY 29533 23799,-3.0923802,54.604425
 1680,Gate near: NY 26243 23194,-3.1431495,54.598522
 1681,Gate near: SD 22383 84594,-3.1927731,54.251114
 1682,Gate near: NY 33087 00821,-3.0321643,54.398436
 1683,Gate near: NY 31895 01917,-3.0507635,54.408133
 1684,Gate near: NY 31956 00307,-3.0494594,54.393674
 1685,Gate near: NY 46752 54656,-2.8315328,54.883801
 1686,Gate near: NY 55058 59987,-2.7029102,54.932525
 1687,Gate near: NY 43534 18960,-2.8747456,54.562705
 1688,Gate near: NY 29893 30976,-3.0885306,54.668957
 1689,Gate near: NY 41496 12865,-2.9050463,54.507706
 1690,Gate near: NY 76645 03387,-2.3614786,54.425372
 1691,Gate near: NY 76111 03451,-2.369713,54.425927
 1692,Gate near: NY 74464 01226,-2.3949067,54.405844
 1693,Gate near: SD 69687 95472,-2.4679056,54.353872
 1694,Gate near: NY 03516 30047,-3.497072,54.656245
 1695,Gate near: NY 11858 30685,-3.367999,54.66351
 1696,Gate near: NY 11869 30687,-3.3678368,54.663527
 1697,Gate near: SD 41321 96116,-2.9044242,54.357177
 1698,Gate near: SD 41981 97555,-2.8945512,54.370185
 1699,Gate near: SD 13226 82572,-3.3326936,54.23148
 1700,Gate near: SD 13242 82512,-3.3324248,54.230938
 1701,Gate near: SD 13161 82653,-3.3336995,54.232189
 1702,Gate near: SD 13096 82849,-3.3347532,54.233944
 1703,Gate near: SD 13280 82410,-3.3318162,54.230027
 1704,Gate near: SD 36633 85430,-2.9742761,54.260589
 1705,Gate near: SD 36519 85007,-2.9759337,54.256777
 1706,Gate near: SD 36348 83779,-2.9783042,54.245725
 1707,Gate near: SD 36562 83735,-2.9750029,54.245355
 1708,Gate near: SD 36557 83191,-2.9749646,54.240467
 1709,Gate near: SD 36196 82849,-2.9804351,54.237349
 1710,Gate near: SD 35441 82447,-2.9919227,54.233643
 1711,Gate near: SD 35439 82857,-2.9920409,54.237321
 1712,Gate near: SD 35440 82970,-2.9920589,54.238343
 1713,Gate near: SD 35640 83200,-2.989042,54.240434
 1714,Gate near: SD 35667 82059,-2.9883813,54.230179
 1715,Gate near: SD 35663 83273,-2.9886992,54.241093
 1716,Gate near: SD 30030 97181,-3.0783855,54.365317
 1717,Gate near: SD 29001 96672,-3.0940925,54.360606
 1718,Gate near: SD 29647 96733,-3.0841634,54.361247
 1719,Gate near: SD 29720 96786,-3.0830567,54.361732
 1720,Gate near: SD 29806 96825,-3.0817478,54.362096
 1721,Gate near: SD 29938 96847,-3.079717,54.36231
 1722,Gate near: SD 29297 96763,-3.0895666,54.361461
 1723,Gate near: SD 14829 81956,-3.3079252,54.226206
 1724,Gate near: SD 41743 86995,-2.8961426,54.275261
 1725,Gate near: NY 39241 05384,-2.9383267,54.44022
 1726,Gate near: NY 39766 05919,-2.9303443,54.445084
 1727,Gate near: NY 50538 29745,-2.7682642,54.660352
 1728,Gate near: NY 26884 23750,-3.1333782,54.603605
 1729,Gate near: NY 26889 23782,-3.1333017,54.603895
 1730,Gate near: SD 22501 71089,-3.1874699,54.129787
 1731,Gate near: SD 22205 71557,-3.1921211,54.13395
 1732,Gate near: SD 21885 71626,-3.1970388,54.134518
 1733,Gate near: SD 22399 71286,-3.189088,54.131543
 1734,Gate near: SD 22409 71265,-3.1889341,54.131354
 1735,Gate near: SD 22447 71104,-3.1883002,54.129913
 1736,Gate near: SD 44086 99502,-2.8625164,54.387919
 1737,Gate near: SD 44350 99528,-2.8584582,54.388179
 1738,Gate near: SD 43773 99581,-2.8673477,54.388595
 1739,Gate near: SD 35371 75692,-2.9915508,54.172927
 1740,Gate near: NY 02301 13361,-3.5103422,54.506115
 1741,Gate near: NY 04156 13918,-3.4818871,54.511471
 1742,Gate near: SD 25069 98785,-3.1551184,54.379025
 1743,Gate near: SD 25043 98737,-3.1555142,54.378588
 1744,Gate near: SD 25045 98743,-3.1554856,54.378643
 1745,Gate near: SD 30291 77011,-3.06966,54.184113
 1746,Gate near: SD 51393 87116,-2.7479913,54.277363
 1747,Gate near: SD 51437 87200,-2.7473198,54.278126
 1748,Gate near: SD 51207 85298,-2.7505451,54.261008
 1749,Gate near: SD 51214 84757,-2.7503567,54.256144
 1750,Gate near: SD 50572 84805,-2.7602195,54.25652
 1751,Gate near: NY 06297 10153,-3.4476389,54.478052
 1752,Gate near: NY 06337 10154,-3.4470114,54.478066
 1753,Gate near: NY 06406 10150,-3.445951,54.478044
 1754,Gate near: SD 57666 89355,-2.6519777,54.298046
 1755,Gate near: NY 33231 00481,-3.0298698,54.395404
 1756,Gate near: SD 32976 99630,-3.0336081,54.387724
 1757,Gate near: SD 18592 68642,-3.2466186,54.107193
 1758,Gate near: NY 62769 09571,-2.5761169,54.480118
 1759,Gate near: NY 05728 18480,-3.4590772,54.552755
 1760,Gate near: NY 33802 08020,-3.0227621,54.463224
 1761,Gate near: NY 33751 09957,-3.023985,54.480616
 1762,Gate near: NY 33609 07751,-3.0256759,54.460778
 1763,Gate near: SD 40167 87475,-2.9204342,54.279398
 1764,Gate near: SD 40712 88079,-2.9121995,54.284888
 1765,Gate near: SD 40519 88076,-2.9151523,54.284837
 1766,Gate near: SD 40108 88222,-2.9214939,54.286105
 1767,Gate near: SD 39959 87713,-2.9236772,54.281508
 1768,Gate near: SD 40352 88037,-2.9177143,54.284471
 1769,Gate near: SD 41291 86812,-2.9030518,54.27357
 1770,Gate near: SD 41431 86411,-2.9008181,54.269978
 1771,Gate near: SD 40617 85460,-2.9131272,54.261345
 1772,Gate near: SD 41319 85849,-2.9024282,54.264922
 1773,Gate near: SD 41270 85793,-2.9031703,54.264407
 1774,Gate near: SD 41398 86154,-2.901273,54.267665
 1775,Gate near: SD 27425 88999,-3.1164659,54.291434
 1776,Gate near: NY 35296 03988,-2.9988397,54.427181
 1777,Gate near: NY 34818 04140,-3.0062334,54.428486
 1778,Gate near: NY 36027 04149,-2.9876074,54.428726
 1779,Gate near: NY 34540 04538,-3.0106107,54.432033
 1780,Gate near: NY 36305 06006,-2.983719,54.445447
 1781,Gate near: NY 34634 07355,-3.0097774,54.457355
 1782,Gate near: SD 43980 86157,-2.8616419,54.267984
 1783,Gate near: SD 44017 86165,-2.8610724,54.268062
 1784,Gate near: SD 43607 87715,-2.8676591,54.281946
 1785,Gate near: NY 05976 10233,-3.4526194,54.478706
 1786,Gate near: NY 06092 09735,-3.4506628,54.474258
 1787,Gate near: NY 38904 02430,-2.9429073,54.413635
 1788,Gate near: NY 38827 02474,-2.9441004,54.41402
 1789,Gate near: NY 39063 02475,-2.9404659,54.414055
 1790,Gate near: NY 37781 02856,-2.9603007,54.417324
 1791,Gate near: NY 05887 07849,-3.4532201,54.45727
 1792,Gate near: NY 38849 03272,-2.9439253,54.421191
 1793,Gate near: NY 07083 07092,-3.4345473,54.450694
 1794,Gate near: SD 38223 96545,-2.9521787,54.360669
 1795,Gate near: NY 05702 05848,-3.4554463,54.439262
 1796,Gate near: NY 09307 00484,-3.3982397,54.391726
 1797,Gate near: NY 10066 00443,-3.3865415,54.391493
 1798,Gate near: NY 10397 00426,-3.3814328,54.391398
 1799,Gate near: NY 10004 00459,-3.3874997,54.39163
 1800,Gate near: NY 09188 00484,-3.4000648,54.391706
 1801,Gate near: SD 08629 99679,-3.4084231,54.384375
 1802,Gate near: NY 41187 00301,-2.9073164,54.394768
