id,name,lon,lat
443,Stile near: NY46602 24328,-2.8282859,54.611273
444,Stile near: NY43925 05273,-2.8660931,54.439755
445,Stile near: SD51507 88882,-2.7465294,54.293246
446,Stile near: NY17921 01102,-3.265788,54.39874
447,Stile near: NY18065 01110,-3.2635618,54.398841
448,Stile near: NY18090 01122,-3.2631874,54.398948
449,Stile near: NY13430 17254,-3.3396654,54.543118
450,Stile near: SD23904 89390,-3.1706544,54.294434
451,Stile near: SD23888 89405,-3.1708997,54.29457
452,Stile near: SD23609 89559,-3.175227,54.295908
453,Stile near: SD23637 89546,-3.174798,54.2958
454,Stile near: SD23848 89432,-3.1715189,54.294811
455,Stile near: NY15521 20426,-3.3082739,54.571964
456,Stile near: NY26069 24544,-3.1461847,54.610626
457,Stile near: NY38017 28052,-2.9619668,54.643754
458,Stile near: NY36405 30271,-2.9874353,54.663492
459,Stile near: SD62672 91110,-2.5752841,54.314207
460,Stile near: SD52237 88998,-2.7353297,54.294356
461,Stile near: NY57395 14312,-2.6597328,54.522296
462,Stile near: NY28420 31716,-3.1115511,54.6754
463,Stile near: NY28732 31622,-3.1066855,54.674601
464,Stile near: NY42282 12983,-2.8929296,54.508854
465,Stile near: SD73877 85952,-2.4026056,54.268548
466,Stile near: SD74205 86182,-2.3975778,54.270636
467,Stile near: SD73092 86223,-2.4146727,54.270948
468,Stile near: SD74287 86280,-2.3963313,54.27152
469,Stile near: SD74506 86379,-2.3929722,54.272423
470,Stile near: SD75010 86584,-2.3852595,54.274291
471,Stile near: SD40858 96434,-2.9116031,54.359982
472,Stile near: SD40771 96440,-2.9129519,54.360028
473,Stile near: SD41720 97449,-2.8985407,54.369205
474,Stile near: SD41773 97481,-2.8977346,54.369495
475,Stile near: SD36354 84502,-2.9783615,54.25222
476,Stile near: SD29532 96773,-3.0859503,54.361584
477,Stile near: NY05572 12900,-3.4597069,54.502593
478,Stile near: SD40643 79850,-2.9116227,54.21093
479,Stile near: SD30174 77000,-3.0714543,54.184002
480,Stile near: SD30181 76998,-3.071345,54.18398
481,Stile near: SD29766 76872,-3.0776712,54.182795
482,Stile near: NY47814 09928,-2.8069556,54.482004
483,Stile near: NY43458 14022,-2.8749626,54.518319
484,Stile near: SD40058 87182,-2.9220635,54.276753
485,Stile near: SD41487 88016,-2.9002839,54.284407
486,Stile near: SD41378 86582,-2.9016764,54.271515
487,Stile near: SD40931 85770,-2.9083711,54.264166
488,Stile near: SD40899 85677,-2.9088384,54.263327
489,Stile near: SD40753 85604,-2.9110775,54.262656
490,Stile near: SD41323 86736,-2.902545,54.272893
491,Stile near: SD41357 86665,-2.9020098,54.272259
492,Stile near: NY19905 31358,-3.243466,54.670906
493,Stile near: NY09713 16467,-3.3968698,54.535395
494,Stile near: NY12064 17113,-3.3607432,54.541617
495,Stile near: NY12102 17187,-3.3601761,54.54228
496,Stile near: NY14661 14483,-3.3198532,54.518427
497,Stile near: NY39014 02490,-2.941221,54.414185
498,Stile near: NY37901 03114,-2.9585078,54.41966
499,Stile near: NY37830 03155,-2.9596087,54.420015
500,Stile near: NY39192 03985,-2.9387864,54.427642
501,Stile near: NY09534 00489,-3.3947353,54.391812
502,Stile near: NY41511 01974,-2.9026521,54.409838
503,Stile near: NY09079 00371,-3.401703,54.390668
504,Stile near: NY08917 00280,-3.404176,54.389823
505,Stile near: SD62042 96230,-2.5856179,54.360175
